event_id,event_name,event_year,event_month,planned_start_date,planned_end_date,calendar_status,date_source,source_fingerprint,calendar_title,url,match_via,scraped_at,updated_at
322,Milan Modern Swing,2023,10,2023-10-19,2023-10-22,scheduled,wsdc_dump,dump:competitionevents:2850,Milan Modern Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
178,Montreal Westie Fest,2023,10,2023-10-19,2023-10-22,scheduled,wsdc_dump,dump:competitionevents:2845,Montreal Westie Fest,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
43,Paradise Dance Festival,2023,10,2023-10-19,2023-10-22,scheduled,wsdc_dump,dump:competitionevents:2930,Paradise Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:14:17.257014+00,2026-09-24 17:14:17.257014+00
179,New Zealand Open Swing Dance Championships,2023,10,2023-10-13,2023-10-15,scheduled,wsdc_dump,dump:competitionevents:2853,New Zealand Open,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
286,WCS Festival,2023,10,2023-10-12,2023-10-15,scheduled,wsdc_dump,dump:competitionevents:2776,WCS Festival,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
8,Boogie By The Bay,2023,10,2023-10-05,2023-10-08,scheduled,wsdc_dump,dump:competitionevents:2801,Boogie By The Bay,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
211,Atlanta Swing Classic,2023,10,2023-09-28,2023-10-01,scheduled,wsdc_dump,dump:competitionevents:2966,Atlanta Swing Classic,,dump_competitionevents_series_id,2026-09-24 17:14:17.257014+00,2026-09-24 17:14:17.257014+00
254,Finnfest,2023,9,2023-09-22,2023-09-25,scheduled,wsdc_dump,dump:competitionevents:2876,Finnfest,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
268,Korea Westival,2023,9,2023-09-22,2023-09-24,scheduled,wsdc_dump,dump:competitionevents:2893,Korea Westival,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
10,Bridgetown Swing Boogie,2023,9,2023-09-21,2023-09-24,scheduled,wsdc_dump,dump:competitionevents:2804,BridgeTown Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
131,Meet Me In St Louis,2023,9,2023-09-21,2023-09-25,scheduled,wsdc_dump,dump:competitionevents:2780,Meet Me in St Louis Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
165,Midland Swing Open,2023,9,2023-09-21,2023-09-24,scheduled,wsdc_dump,dump:competitionevents:2856,Midland Swing Open,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
167,Best of the Best WCS,2023,9,2023-09-14,2023-09-18,scheduled,wsdc_dump,dump:competitionevents:2832,Best of the Best,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
231,Trilogy Swing,2023,9,2023-09-07,2023-09-10,scheduled,wsdc_dump,dump:competitionevents:2809,Trilogy Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
233,Bavarian Open,2023,9,2023-08-31,2023-09-03,scheduled,wsdc_dump,dump:competitionevents:2770,Bavarian Open West Coast Swing Championships,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
135,Desert City Swing,2023,9,2023-08-31,2023-09-04,scheduled,wsdc_dump,dump:competitionevents:2867,Desert City Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
177,River City Swing,2023,9,2023-08-31,2023-09-03,scheduled,wsdc_dump,dump:competitionevents:2774,River City Swing,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
313,Rolling Swing,2023,9,2023-08-31,2023-09-04,scheduled,wsdc_dump,dump:competitionevents:2861,Rolling Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
48,South Bay Dance Fling,2023,9,2023-08-31,2023-09-04,scheduled,wsdc_dump,dump:competitionevents:2892,South Bay Dance Fling,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
298,Shakedown Swing,2023,8,2023-08-25,2023-08-27,scheduled,wsdc_dump,dump:competitionevents:2882,Shakedown Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
119,Chicagoland Country and Swing Dance Festival,2023,8,2023-08-18,2023-08-20,scheduled,wsdc_dump,dump:competitionevents:2808,Chicagoland Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
47,SwingTime Denver,2023,8,2023-08-17,2023-08-21,scheduled,wsdc_dump,dump:competitionevents:2842,SwingTime Denver,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
120,Lone Star Invitational,2023,8,2023-08-11,2023-08-13,scheduled,wsdc_dump,dump:competitionevents:2926,LoneStar Invitational,,dump_competitionevents_series_id,2026-09-24 17:14:17.257014+00,2026-09-24 17:14:17.257014+00
264,UpTown Swing,2023,8,2023-08-11,2023-08-14,scheduled,wsdc_dump,dump:competitionevents:2859,UpTown Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
283,Kazan EL Fest,2023,8,2023-08-10,2023-08-13,scheduled,wsdc_dump,dump:competitionevents:2889,Kazan EL Fest,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
59,Swing Fling,2023,8,2023-08-10,2023-08-14,scheduled,wsdc_dump,dump:competitionevents:2878,Swing Fling,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
77,Arizona Dance Classic,2023,8,2023-08-04,2023-08-06,scheduled,wsdc_dump,dump:competitionevents:2895,Arizona Dance Classic ,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
282,German Open,2023,8,2023-08-03,2023-08-06,scheduled,wsdc_dump,dump:competitionevents:2753,German Open Championships,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
157,New England Dance Festival,2023,8,2023-08-03,2023-08-06,scheduled,wsdc_dump,dump:competitionevents:2902,New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
164,Sea Sun and Swing,2023,8,2023-08-03,2023-08-06,scheduled,wsdc_dump,dump:competitionevents:2813,Sea Sun & Swing Camp,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
227,Swingtacular: The Galactic Open,2023,8,2023-08-03,2023-08-06,scheduled,wsdc_dump,dump:competitionevents:2443,Swingtacular: The Galactic Open 2023,,dump_competitionevents_series_id,2026-09-24 17:10:08.801865+00,2026-09-24 17:10:08.801865+00
303,Odyssey West Coast Swing,2023,7,2023-07-21,2023-07-23,scheduled,wsdc_dump,dump:competitionevents:2855,Odyssey West Coast Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
256,Rock the Barn,2023,7,2023-07-21,2023-07-23,scheduled,wsdc_dump,dump:competitionevents:2828,Rock The Barn,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
148,Dance Mardi Gras,2023,7,2023-07-20,2023-07-23,scheduled,wsdc_dump,dump:competitionevents:2836,Dance Mardi Gras,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
280,Saint Petersburg WCS Nights,2023,7,2023-07-20,2023-07-23,scheduled,wsdc_dump,dump:competitionevents:2871,St.Petersburg WCS Nights,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
224,Midwest Westie Fest,2023,7,2023-07-13,2023-07-16,scheduled,wsdc_dump,dump:competitionevents:2782,Midwest Westie Fest,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
147,Toronto Open Swing & Hustle Championships,2023,7,2023-07-13,2023-07-16,scheduled,wsdc_dump,dump:competitionevents:2784,Toronto Open Swing and Hustle Championships,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
278,Americano Dance Camp,2023,7,2023-07-06,2023-07-10,scheduled,wsdc_dump,dump:competitionevents:2891,Americano Dance Camp,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
156,Big Apple Dance Festival,2023,7,2023-07-06,2023-07-09,scheduled,wsdc_dump,dump:competitionevents:2852,Big Apple Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
225,Wild Wild Westie,2023,7,2023-07-06,2023-07-09,scheduled,wsdc_dump,dump:competitionevents:2830,Wild Wild Westie,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
1,4TH of July Convention,2023,7,2023-06-30,2023-07-04,scheduled,wsdc_dump,dump:competitionevents:2763,Phoenix 4th of July,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
331,Swing Fiction,2023,7,2023-06-30,2023-07-02,scheduled,wsdc_dump,dump:competitionevents:2799,Swing Fiction,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
255,Indy Dance Explosion,2023,7,2023-06-29,2023-07-02,scheduled,wsdc_dump,dump:competitionevents:2880,Indy Dance Explosion,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
96,Liberty Swing Dance Championships,2023,7,2023-06-29,2023-07-02,scheduled,wsdc_dump,dump:competitionevents:2767,Liberty Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
261,Neverland Swing,2023,7,2023-06-29,2023-07-03,scheduled,wsdc_dump,dump:competitionevents:2849,Neverland Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
220,D-Town Swing,2023,6,2023-06-23,2023-06-25,scheduled,wsdc_dump,dump:competitionevents:2951,D-Townswing,,dump_competitionevents_series_id,2026-09-24 17:14:17.257014+00,2026-09-24 17:14:17.257014+00
162,Swingapalooza,2023,6,2023-06-16,2023-06-18,scheduled,wsdc_dump,dump:competitionevents:2833,Swingapalooza,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
222,Baltic Swing,2023,6,2023-06-15,2023-06-19,scheduled,wsdc_dump,dump:competitionevents:2798,Baltic Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
25,J&J O'Rama,2023,6,2023-06-08,2023-06-12,scheduled,wsdc_dump,dump:competitionevents:2757,Jack & Jill O'Rama,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
206,Hungarian Open,2023,6,2023-06-02,2023-06-04,scheduled,wsdc_dump,dump:competitionevents:2831,Hungarian Open,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
117,Orange Blossom Dance Festival,2023,6,2023-06-01,2023-06-04,scheduled,wsdc_dump,dump:competitionevents:2744,Orange Blossom Dance Festival,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
22,USA Grand Nationals,2023,5,2023-05-25,2023-05-29,scheduled,wsdc_dump,dump:competitionevents:2815,USA Grand National Dance Championships,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
105,Canadian Swing Championships,2023,5,2023-05-19,2023-05-22,scheduled,wsdc_dump,dump:competitionevents:2803,Canadian Swing Championships,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
175,French Open West Coast Swing,2023,5,2023-05-18,2023-05-22,scheduled,wsdc_dump,dump:competitionevents:2863,French Open West Coast Swing,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
205,SOswing,2023,5,2023-05-18,2023-05-21,scheduled,wsdc_dump,dump:competitionevents:2848,SOswing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
174,Swingsation,2023,5,2023-05-12,2023-05-14,scheduled,wsdc_dump,dump:competitionevents:2802,Swingsation,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
121,The Texas Classic,2023,5,2023-05-12,2023-05-14,scheduled,wsdc_dump,dump:competitionevents:2884,Texas Classic,,dump_competitionevents_series_id,2026-09-24 17:13:47.217776+00,2026-09-24 17:13:47.217776+00
311,TLV SwingFest,2023,5,2023-05-12,2023-05-14,scheduled,wsdc_dump,dump:competitionevents:2748,TLV SwingFest,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
253,Nordic WCS Championships,2023,5,2023-04-28,2023-05-01,scheduled,wsdc_dump,dump:competitionevents:2814,Nordic WCS Championships,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
134,Swing Dance America,2023,5,2023-04-27,2023-05-01,scheduled,wsdc_dump,dump:competitionevents:2771,Swing Dance America,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
218,Asia West Coast Swing Open,2023,4,2023-04-20,2023-04-23,scheduled,wsdc_dump,dump:competitionevents:2738,Asia WCS Open - 10th Anniversary,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
203,Detonation Dance,2023,4,2023-04-20,2023-04-23,scheduled,wsdc_dump,dump:competitionevents:2778,Detonation Dance,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
210,Korean Open WCS Championships,2023,4,2023-04-14,2023-04-16,scheduled,wsdc_dump,dump:competitionevents:2838,Korean Open WCS Championsips,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
259,Swingover,2023,4,2023-04-14,2023-04-16,scheduled,wsdc_dump,dump:competitionevents:2713,Swingover,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
293,Westy Nantes,2023,4,2023-04-14,2023-04-16,scheduled,wsdc_dump,dump:competitionevents:2811,WESTY NANTES,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
18,Easter Swing,2023,4,2023-04-06,2023-04-09,scheduled,wsdc_dump,dump:competitionevents:2789,Easter Swing,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
324,Calgary Town Open,2023,4,2023-03-30,2023-04-02,scheduled,wsdc_dump,dump:competitionevents:2654,BTO Open,,dump_competitionevents_series_id,2026-09-24 17:11:27.808569+00,2026-09-24 17:11:27.808569+00
187,City of Angels WCS,2023,4,2023-03-30,2023-04-02,scheduled,wsdc_dump,dump:competitionevents:2787,City of Angels Swing Event,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
153,Novice Invitational,2023,3,2023-03-24,2023-03-26,scheduled,wsdc_dump,dump:competitionevents:2820,Novice Invitational,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
197,5280 Westival,2023,3,2023-03-23,2023-03-27,scheduled,wsdc_dump,dump:competitionevents:2760,5280 Westival,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
275,Dutch Open West Coast Swing,2023,3,2023-03-23,2023-03-26,scheduled,wsdc_dump,dump:competitionevents:2703,DOWCS,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
318,All Star SwingJam,2023,3,2023-03-16,2023-03-19,scheduled,wsdc_dump,dump:competitionevents:2783,All Star SwingJam,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
292,King Swing,2023,3,2023-03-16,2023-03-19,scheduled,wsdc_dump,dump:competitionevents:2823,King Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
142,The Chicago Classic,2023,3,2023-03-16,2023-03-19,scheduled,wsdc_dump,dump:competitionevents:2747,The Chicago Classic,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
186,West in Lyon,2023,3,2023-03-09,2023-03-12,scheduled,wsdc_dump,dump:competitionevents:2816,West In Lyon,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
314,Westie Spring Thing,2023,3,2023-03-09,2023-03-12,scheduled,wsdc_dump,dump:competitionevents:2840,Westie Spring Thing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
92,MADjam,2023,3,2023-03-02,2022-03-07,scheduled,wsdc_dump,dump:competitionevents:2705,MADjam (Mid Atlantic Dance Jam),,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
244,Rose City Swing,2023,2,2023-02-23,2023-02-26,scheduled,wsdc_dump,dump:competitionevents:2749,Rose City Swing,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
297,Winter Coast Swing,2023,2,2023-02-23,2023-02-26,scheduled,wsdc_dump,dump:competitionevents:2660,Winter Coast Swing,,dump_competitionevents_series_id,2026-09-24 17:11:27.808569+00,2026-09-24 17:11:27.808569+00
310,Valentine Swing,2023,2,2023-02-17,2023-02-19,scheduled,wsdc_dump,dump:competitionevents:2822,Valentine Swing,,dump_competitionevents_series_id,2026-09-24 17:13:13.714247+00,2026-09-24 17:13:13.714247+00
12,Capital Swing Dance Convention,2023,2,2023-02-16,2023-02-19,scheduled,wsdc_dump,dump:competitionevents:2796,Capital Swing Dancers' President's Day,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
302,WesterOz Swing,2023,2,2023-02-10,2023-02-12,scheduled,wsdc_dump,dump:competitionevents:2653,WesterOz Swing,,dump_competitionevents_series_id,2026-09-24 17:11:27.808569+00,2026-09-24 17:11:27.808569+00
272,Paris Westie Fest,2023,2,2023-02-03,2023-02-05,scheduled,wsdc_dump,dump:competitionevents:2786,Paris Swing Classic,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
273,Charlotte Westie Fest,2023,2,2023-02-02,2023-02-05,scheduled,wsdc_dump,dump:competitionevents:2758,Charlotte WestieFest,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
215,Swing & Snow,2023,2,2023-02-02,2023-02-05,scheduled,wsdc_dump,dump:competitionevents:2772,Swing & Snow,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
183,Freedom Swing Dance Challenge,2023,1,2023-01-20,2023-01-22,scheduled,wsdc_dump,dump:competitionevents:2775,Freedom Swing Dance Challenge,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
301,Swing Resolution,2023,1,2023-01-20,2023-01-23,scheduled,wsdc_dump,dump:competitionevents:2741,Swing Resolution,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
242,Derby City Swing,2023,1,2023-01-19,2023-01-22,scheduled,wsdc_dump,dump:competitionevents:2681,Derby City Swing,,dump_competitionevents_series_id,2026-09-24 17:11:27.808569+00,2026-09-24 17:11:27.808569+00
184,BudaFest Open WCS Championships,2023,1,2023-01-11,2023-01-15,scheduled,wsdc_dump,dump:competitionevents:2729,BudaFest Open WCS Championships,,dump_competitionevents_series_id,2026-09-24 17:12:05.750553+00,2026-09-24 17:12:05.750553+00
62,Monterey SwingFest,2023,1,2023-01-11,2023-01-16,scheduled,wsdc_dump,dump:competitionevents:2759,Monterey Swing Fest,,dump_competitionevents_series_id,2026-09-24 17:12:43.602598+00,2026-09-24 17:12:43.602598+00
